ProductID,ProductCode,ProductName,CategoryID,BrandID,SupplierID,CostPrice,SellingPrice,StockQuantity,ReorderLevel,Weight,Color,WarrantyMonths,LaunchDate,ProductStatus
242,PRD000242,Classic Desk 242,9,85,267,48719.99,76258.21,295,10,22.19,Black,24,10/6/2025,Active
243,PRD000243,Elite Backpack 243,18,81,70,45339.11,53303.93,104,10,20.52,Silver,6,2/19/2025,Active
244,PRD000244,Luxury Tablet 244,18,93,100,16313.97,24030.69,21,30,16.2,White,12,5/21/2026,Active
245,PRD000245,Wireless Mixer 245,20,22,159,16689.17,23958,176,20,4.29,Red,36,1/21/2024,Active
246,PRD000246,Ultra Fan 246,15,2,46,41034.03,64696.19,121,20,12,Silver,12,1/4/2022,Active
247,PRD000247,Digital Phone 247,7,89,54,5519.89,7534.76,349,20,7.81,Black,24,11/3/2024,Active
248,PRD000248,Wireless Mouse 248,17,23,227,29131.96,43041.35,272,10,24.68,Gray,24,11/15/2022,Active
249,PRD000249,Compact Jeans 249,21,77,204,30231.31,45083.89,487,20,23.98,Red,12,12/2/2026,Active
250,PRD000250,Premium Speaker 250,17,38,195,41445.66,64161.09,349,30,24.63,Blue,6,7/21/2022,Active
251,PRD000251,Compact Speaker 251,1,7,119,2252.54,2929.08,24,10,7.01,Silver,36,5/15/2026,Active
252,PRD000252,Ultra Chair 252,22,31,207,41884.36,51814.03,410,10,14.08,Silver,24,3/4/2025,Active
253,PRD000253,Pro Fan 253,6,43,237,29492.84,42419.52,236,20,21.26,Gray,12,2/26/2021,Active
254,PRD000254,Portable T-Shirt 254,11,90,69,6323.29,7420.25,81,20,13.36,Red,12,2/10/2025,Active
255,PRD000255,Ultra SSD 255,16,51,81,41568.27,53154.97,282,50,22.76,Blue,6,12/21/2023,Active
256,PRD000256,Portable Laptop 256,11,44,181,33063.11,39609.75,298,10,7.66,Silver,6,7/15/2024,Active
257,PRD000257,Max Monitor 257,1,35,183,357.37,417.97,321,30,2.24,Gray,36,9/12/2024,Active
258,PRD000258,Digital Shoes 258,21,73,172,9855.55,15491.4,256,20,1.04,Black,12,3/7/2026,Active
259,PRD000259,Luxury Speaker 259,1,20,230,44067.19,61282.27,277,10,8.15,Black,6,7/11/2024,Active
260,PRD000260,Mini Power Bank 260,19,98,112,39947.8,50401.98,162,30,8.81,Green,24,5/13/2022,Active
261,PRD000261,Eco Blender 261,24,49,95,8827.54,10781.56,118,20,12.17,Blue,24,6/20/2024,Active
262,PRD000262,Smart Jeans 262,24,75,81,49993.56,72104.3,229,20,20.22,White,6,5/24/2026,Active
263,PRD000263,Premium Laptop 263,25,21,92,15355.26,19904.01,15,50,12.77,Green,24,4/17/2026,Active
264,PRD000264,Smart Tablet 264,6,84,59,36004.43,43828.97,394,50,1.8,Black,24,9/9/2021,Active
265,PRD000265,Premium Camera 265,10,70,281,47666.71,65528.53,478,20,10.44,Silver,12,3/18/2025,Active
266,PRD000266,Compact Bag 266,5,65,240,35214.11,54613.72,341,50,3.34,Black,6,11/28/2026,Active
267,PRD000267,Advanced Keyboard 267,7,65,84,16012.1,25030.22,269,10,13.86,Red,36,6/17/2026,Active
268,PRD000268,Wireless Vacuum 268,9,37,118,6106.01,7132.75,474,30,7.44,White,6,1/11/2025,Active
269,PRD000269,Pro Book 269,11,40,246,32496.66,37791.54,99,30,14,Black,6,4/25/2021,Active
270,PRD000270,Advanced Bottle 270,23,101,127,12395.96,18986.99,273,20,23.22,Gray,36,5/11/2025,Active
271,PRD000271,Compact Fan 271,17,41,143,34944.01,40807.33,72,10,8.1,Black,36,11/16/2026,Active
272,PRD000272,Advanced Chair 272,15,42,66,29801.58,47646.6,493,50,3.02,Silver,12,7/18/2026,Active
273,PRD000273,Eco Backpack 273,7,44,141,2136.46,2732.35,458,10,23.78,Red,12,8/4/2024,Active
274,PRD000274,Pro Mixer 274,4,10,92,24891.44,33392.94,235,10,8.19,Silver,6,7/1/2024,Active
275,PRD000275,Advanced Vacuum 275,16,55,110,27458.56,42949.24,158,50,5.33,Green,12,4/17/2025,Active
276,PRD000276,Mini Toy 276,7,65,277,43840.25,57792.56,86,10,7.6,Red,36,6/16/2023,Active
277,PRD000277,Max Helmet 277,10,26,7,4560.62,5685.5,180,10,20.48,Green,6,12/5/2021,Active
278,PRD000278,Pro Phone 278,14,22,184,4491,7039.5,354,20,8.94,Green,12,4/26/2026,Active
279,PRD000279,Compact Backpack 279,11,8,63,14126.38,22511.65,27,50,11.41,Silver,24,11/24/2022,Active
280,PRD000280,Mini Headphones 280,11,52,287,6607.39,9719.08,277,50,20.48,Gray,12,2/13/2023,Active
281,PRD000281,Advanced Fan 281,13,33,290,24516.97,37521.15,242,10,9.45,Green,6,3/13/2023,Active
282,PRD000282,Classic Shoes 282,23,53,99,29564.86,43046.52,447,20,12.68,White,6,12/25/2026,Active
283,PRD000283,Classic Phone 283,7,30,250,21468.82,26132.32,478,10,8.37,Red,6,3/21/2025,Active
284,PRD000284,Luxury Book 284,11,33,250,39471.62,57273.86,253,50,16.11,Black,24,8/5/2024,Active
285,PRD000285,Advanced Shoes 285,3,97,152,11397.94,17549.92,461,50,1.07,Green,12,8/1/2025,Active
286,PRD000286,Smart Blender 286,21,78,77,7116.85,9752.23,90,10,3.97,Blue,24,6/18/2021,Active
287,PRD000287,Max Mouse 287,8,12,155,14587.46,17636.09,474,50,1,Gray,36,2/17/2023,Active
288,PRD000288,Premium Bag 288,3,12,296,9425.62,11868.45,85,10,15.61,Black,24,2/11/2023,Active
289,PRD000289,Essential Keyboard 289,17,66,96,24750.62,32079.37,477,20,7.74,Gray,24,6/13/2021,Active
290,PRD000290,Elite SSD 290,14,28,244,7264.84,9925.45,373,10,20.05,Gray,36,10/2/2024,Active
291,PRD000291,Premium Laptop 291,7,78,193,35764.25,56871.2,23,50,16.84,Gray,36,9/20/2026,Active
292,PRD000292,Eco Headphones 292,20,56,63,20982.76,32357.26,487,10,16.67,Silver,36,12/7/2026,Active
293,PRD000293,Wireless Watch 293,4,25,22,12698.39,15889.28,254,10,24.43,Blue,36,5/28/2024,Active
294,PRD000294,Pro Printer 294,22,74,282,15802.69,20905.31,131,20,21.95,Blue,12,10/14/2026,Active
295,PRD000295,Ultra Chair 295,21,3,11,34681.83,44063.8,96,10,12.13,Blue,24,2/17/2024,Active
296,PRD000296,Max Printer 296,20,42,87,47864.21,56836.73,333,10,0.79,Blue,36,12/20/2026,Active
297,PRD000297,Wireless Sofa 297,21,53,71,37840.95,55752.02,90,20,14.77,Green,6,6/19/2023,Active
298,PRD000298,Smart Printer 298,12,80,5,46574.12,69904.3,373,30,11.33,Black,12,10/25/2021,Active
299,PRD000299,Mini Backpack 299,4,37,185,46421.11,72240.57,305,10,8.47,Red,36,12/17/2021,Active
300,PRD000300,Elite Camera 300,5,35,74,30861.46,41264.74,99,10,8.83,Blue,36,4/12/2026,Active
301,PRD000301,Classic Watch 301,21,94,164,47509.02,56896.53,234,30,5.49,Gray,6,5/11/2021,Active
302,PRD000302,Eco Jeans 302,16,73,92,38481.99,46520.12,91,30,1.06,Silver,24,10/23/2025,Active
303,PRD000303,Essential Helmet 303,25,8,62,22171.92,25748.5,364,10,15.2,Silver,36,8/16/2021,Active
304,PRD000304,Luxury Vacuum 304,5,37,221,41689.35,57268.69,147,10,19.65,Black,12,8/8/2024,Active
305,PRD000305,Ultra Shoes 305,3,89,28,976.57,1551.65,183,30,18.96,Red,36,3/2/2023,Active
306,PRD000306,Digital Mixer 306,11,33,66,30634.71,41376.72,457,30,5.5,Gray,24,10/9/2024,Active
307,PRD000307,Wireless Phone 307,24,15,161,25631.25,35905.18,13,50,5.77,White,12,2/22/2021,Active
308,PRD000308,Digital Bag 308,6,64,194,6143.39,7956.6,431,10,4.44,Gray,6,6/26/2024,Active
309,PRD000309,Luxury Power Bank 309,6,35,209,14536.45,20777.23,245,30,11.49,Silver,12,7/15/2026,Active
310,PRD000310,Ultra Mixer 310,18,55,239,40009.3,54489.19,328,30,8.99,Silver,24,4/23/2024,Active
311,PRD000311,Compact Router 311,16,79,287,4386.28,6692.55,471,50,1.46,Green,6,10/17/2023,Active
312,PRD000312,Premium Toy 312,11,44,207,23705.77,36498.14,143,50,4.65,Gray,24,9/11/2023,Active
313,PRD000313,Essential Headphones 313,2,79,25,39264.37,45202.21,427,10,7.26,Gray,6,10/2/2025,Active
314,PRD000314,Advanced Monitor 314,1,97,294,45498.11,54868.33,492,30,12.61,Red,36,7/7/2021,Active
315,PRD000315,Luxury T-Shirt 315,6,88,79,6875.09,9102.97,346,50,16.8,Blue,24,9/24/2023,Active
316,PRD000316,Wireless Camera 316,7,4,126,35533.54,52781.09,42,10,14.07,Red,24,10/2/2026,Active
317,PRD000317,Elite Fan 317,8,31,275,23908.93,29102.72,18,30,0.99,Red,24,2/18/2026,Active
318,PRD000318,Compact Router 318,13,83,122,20529.84,27623.13,406,20,5.46,Green,12,11/8/2022,Active
319,PRD000319,Premium Tablet 319,5,44,264,26378.34,41324.36,321,50,16.26,Blue,36,8/3/2022,Active
320,PRD000320,Elite Phone 320,10,22,75,11895.37,17910.38,108,30,21.37,Black,12,12/28/2021,Active
321,PRD000321,Premium Desk 321,16,57,172,17090.39,21370.85,453,20,3.35,Green,36,4/2/2024,Active
322,PRD000322,Smart Camera 322,8,65,250,49594.69,64087.3,202,50,20.96,Black,6,1/5/2025,Active
323,PRD000323,Portable T-Shirt 323,14,49,48,7847.17,10520.79,388,30,17.16,Black,24,12/15/2021,Active
324,PRD000324,Portable Backpack 324,5,49,153,3841.54,5138.81,341,30,16.84,Silver,24,8/12/2024,Active
325,PRD000325,Ultra Mouse 325,5,26,132,33880.57,46283.61,500,30,0.87,White,12,7/12/2023,Active
326,PRD000326,Portable Desk 326,22,47,38,44997.72,67858.43,186,30,2.32,White,36,12/2/2024,Active
327,PRD000327,Essential Tablet 327,17,68,91,27161.84,41800.01,184,20,8.73,Gray,6,10/13/2025,Active
328,PRD000328,Portable Watch 328,9,83,267,47647.97,55097.73,244,10,11.48,Green,6,5/26/2025,Active
329,PRD000329,Portable Chair 329,9,17,280,16087.31,25538.11,472,10,1.6,Gray,24,1/28/2023,Active
330,PRD000330,Classic Phone 330,18,51,140,26670.53,33443.92,293,50,7.92,Black,36,7/20/2023,Active
331,PRD000331,Mini Sofa 331,16,5,77,21146.87,32287.88,192,10,11.47,Black,24,1/12/2025,Active
332,PRD000332,Portable Blender 332,8,50,88,23986.6,29310.35,27,50,20.83,Blue,6,8/3/2022,Active
333,PRD000333,Ultra Toy 333,3,45,253,40800.4,51895.94,188,30,1.56,Green,6,11/20/2024,Active
334,PRD000334,Essential SSD 334,7,70,208,30866.06,38612,91,20,8.05,Green,12,9/7/2022,Active
335,PRD000335,Digital T-Shirt 335,23,30,139,4143.92,5534.91,149,30,23.24,Gray,12,2/1/2021,Active
336,PRD000336,Eco Laptop 336,17,42,212,1276.75,1584.15,396,10,1.87,Black,36,12/27/2022,Active
337,PRD000337,Portable Phone 337,23,76,209,34824.93,49060.87,322,30,10.31,Green,12,3/16/2021,Active
338,PRD000338,Digital Fan 338,14,82,202,8751.79,13144.78,13,10,19.41,Green,12,4/25/2021,Active
339,PRD000339,Luxury Watch 339,7,68,284,7497.3,9129.58,173,20,18.09,Gray,24,10/21/2021,Active
340,PRD000340,Elite Bottle 340,13,12,299,16276.49,20298.67,364,10,22.49,Black,12,3/3/2022,Active
341,PRD000341,Portable Laptop 341,25,94,1,28557.36,41119.45,319,20,24.01,Blue,6,9/21/2026,Active
342,PRD000342,Max Book 342,12,99,204,6662.15,9201.46,221,10,21.22,Silver,36,6/21/2026,Active
343,PRD000343,Eco Watch 343,18,14,257,10996.73,16470.68,231,10,18.59,Blue,36,8/26/2021,Active
344,PRD000344,Classic Chair 344,10,26,157,5933.38,7633.14,416,20,1.89,Red,12,12/15/2026,Active
345,PRD000345,Classic Bag 345,3,28,142,5626.63,6709.46,338,20,12.13,White,24,10/4/2025,Active
346,PRD000346,Essential Vacuum 346,11,39,160,20472.85,27814.12,447,20,7.18,Green,6,8/4/2022,Active
347,PRD000347,Classic Bottle 347,15,19,67,19357.44,27269.4,259,10,23.44,White,24,8/6/2022,Active
348,PRD000348,Elite Book 348,6,47,115,9708.65,12389.67,226,30,3.21,White,12,4/6/2022,Active
349,PRD000349,Portable Mouse 349,16,78,136,34833.57,49446.56,12,50,19.41,Gray,24,7/11/2022,Active
350,PRD000350,Ultra Desk 350,7,13,199,1499.61,1974.03,154,10,8.42,Green,24,7/17/2025,Active
351,PRD000351,Mini Sofa 351,18,82,297,17823.34,26773.16,279,50,22.98,Blue,12,10/11/2021,Active
352,PRD000352,Wireless Monitor 352,15,21,128,27349.16,34837.08,287,20,6.38,Gray,24,6/17/2024,Active
353,PRD000353,Mini Mixer 353,13,76,241,45247.03,61208.28,264,10,19.71,Red,36,1/22/2025,Active
354,PRD000354,Eco Jeans 354,6,97,19,34423.33,49493.88,60,50,19.01,White,24,3/11/2025,Active
355,PRD000355,Elite Jeans 355,4,78,55,16853.2,21513.09,276,30,1.72,Silver,36,5/2/2023,Active
356,PRD000356,Eco T-Shirt 356,2,82,151,3512.17,4620.42,227,20,16.81,Blue,24,10/18/2022,Active
357,PRD000357,Elite Keyboard 357,14,68,265,47519.25,68826.37,237,30,1.34,Silver,36,2/24/2025,Active
358,PRD000358,Ultra Fan 358,4,89,229,43520.01,65635.76,195,10,18.43,Gray,36,5/10/2022,Active
359,PRD000359,Elite Headphones 359,22,26,296,48067.73,68039.81,74,10,7.08,Gray,12,9/12/2023,Active
360,PRD000360,Digital Power Bank 360,20,10,234,15101.98,23541.87,160,50,7.35,White,24,4/22/2022,Active
361,PRD000361,Smart Backpack 361,20,70,83,31730.46,44261.83,52,50,22.92,Green,6,2/28/2023,Active
362,PRD000362,Max Chair 362,10,40,215,1180.15,1503.2,159,20,11.9,Gray,24,6/15/2023,Active
363,PRD000363,Classic Bag 363,13,35,147,30097.3,44088.63,82,30,10.19,Green,36,3/8/2026,Active
364,PRD000364,Premium Mixer 364,11,86,232,42727.22,61335.34,490,50,14.93,Red,36,3/27/2023,Active
365,PRD000365,Portable Jeans 365,5,1,192,28447.71,41016.24,85,50,1.85,Silver,24,5/21/2024,Active
366,PRD000366,Portable Watch 366,14,58,125,29735.25,42522.57,75,30,5.98,Blue,12,6/25/2024,Active
367,PRD000367,Ultra Book 367,19,43,94,40406.02,62094.45,112,20,20.62,Black,24,11/3/2023,Active
368,PRD000368,Eco Bag 368,7,90,193,30543.36,48275.28,435,30,21.7,Red,6,7/5/2024,Active
369,PRD000369,Pro Watch 369,2,82,88,17737.61,25002.04,323,10,3,Silver,24,4/10/2021,Active
370,PRD000370,Mini Shoes 370,24,78,118,17354.29,27530.79,323,10,3.56,Silver,6,8/6/2026,Active
371,PRD000371,Smart Mouse 371,14,17,22,45831.23,68776.26,218,30,20.69,Blue,24,6/4/2023,Active
372,PRD000372,Portable Mixer 372,19,86,98,48662.28,56849.28,497,30,20.7,Black,6,6/23/2021,Active
373,PRD000373,Max Router 373,23,77,96,16876.99,25613.23,53,20,10.34,Red,6,3/4/2024,Active
374,PRD000374,Essential Bottle 374,2,34,125,19147.76,23444.84,96,10,21.65,Gray,36,8/19/2026,Active
375,PRD000375,Luxury Watch 375,24,87,285,29106.68,42041.85,348,50,10.86,Green,12,5/10/2022,Active
376,PRD000376,Max SSD 376,21,85,250,17063.66,27108.58,450,50,15.23,Blue,24,7/21/2023,Active
377,PRD000377,Premium Mouse 377,8,39,43,19328.02,29126,288,30,1.34,Green,6,5/4/2026,Active
378,PRD000378,Classic Bag 378,20,55,130,36750.38,53917.29,12,50,18.44,White,36,2/19/2024,Active
379,PRD000379,Digital Jeans 379,14,40,16,11391.66,13360.27,293,30,22.29,Red,6,5/15/2025,Active
380,PRD000380,Classic Phone 380,6,48,273,28813.65,39202.91,462,50,21.76,Blue,24,5/1/2021,Active
381,PRD000381,Essential Jeans 381,18,37,243,1986.56,3009.41,269,20,21.75,Black,24,9/27/2026,Active
382,PRD000382,Digital Shoes 382,19,101,10,15962.24,22232.29,239,50,0.81,Black,6,2/11/2022,Active
383,PRD000383,Wireless Speaker 383,8,58,268,10411.57,12360.16,152,30,6.11,Black,6,10/20/2021,Active
384,PRD000384,Wireless Desk 384,10,44,220,16944.42,20169.08,420,50,7.16,Blue,12,1/2/2024,Active
385,PRD000385,Elite Monitor 385,4,32,276,32453.4,40618.58,138,30,23.16,Blue,6,4/5/2022,Active
386,PRD000386,Premium Fan 386,1,101,268,3418.9,5445.53,195,20,7.47,Blue,36,6/4/2024,Active
387,PRD000387,Wireless Sofa 387,9,15,274,40460.72,56656.72,74,30,10.78,Gray,6,9/14/2025,Active
388,PRD000388,Ultra Phone 388,7,4,168,31094.3,40362.63,423,50,19.78,Silver,36,7/26/2021,Active
389,PRD000389,Pro Router 389,13,54,162,39658.62,55267.9,21,50,15.97,Black,24,4/9/2026,Active
390,PRD000390,Essential Toy 390,21,12,232,7903.77,12350.35,250,50,15.78,Black,12,4/2/2021,Active
391,PRD000391,Ultra Power Bank 391,18,79,259,24139.26,31700.17,210,30,1.77,Blue,12,2/8/2022,Active
392,PRD000392,Compact Jeans 392,21,101,73,10243.04,12508.1,485,10,3.36,White,24,10/19/2023,Active
393,PRD000393,Classic Monitor 393,7,4,246,39067.5,60195.61,424,50,11,Black,36,11/12/2026,Active
394,PRD000394,Digital Mouse 394,14,9,122,49102.22,71805.14,389,10,13.55,Red,6,3/1/2024,Active
395,PRD000395,Classic Bag 395,10,39,22,33743.59,51428.07,263,10,17.31,Blue,36,4/2/2025,Active
396,PRD000396,Ultra Headphones 396,2,51,207,24022.84,37768.96,225,30,10.26,White,12,10/19/2025,Active
397,PRD000397,Essential Watch 397,19,43,21,9956.25,13942.68,149,50,2.48,Red,12,1/1/2021,Active
398,PRD000398,Advanced Headphones 398,2,69,215,34038.68,41416.96,268,10,6.45,Blue,36,11/13/2024,Active
399,PRD000399,Classic Router 399,23,50,254,19121.95,24429.5,275,50,5.65,Gray,36,1/5/2021,Active
400,PRD000400,Pro Sofa 400,7,4,33,29778.91,34407.73,137,50,11.19,Red,24,11/22/2022,Active
401,PRD000401,Essential Book 401,2,52,234,5872.44,8176.64,200,20,21.75,Silver,12,9/4/2024,Active
402,PRD000402,Max Watch 402,22,101,284,19411.59,30598.12,190,20,13.94,Black,6,10/27/2022,Active
403,PRD000403,Compact Jeans 403,1,91,220,21043.81,29338.54,19,10,20.35,Green,24,6/12/2026,Active
404,PRD000404,Max Desk 404,4,60,261,26931.16,32141.02,347,50,22.37,Red,12,7/26/2023,Active
405,PRD000405,Pro Keyboard 405,18,50,291,48178.25,65590.66,226,20,21.04,White,6,8/16/2026,Active
406,PRD000406,Max Book 406,20,18,111,3663.27,5597.59,486,30,16.09,Blue,6,3/17/2021,Active
407,PRD000407,Smart Mouse 407,24,72,121,44969.88,61941.57,188,20,18.96,White,24,1/23/2026,Active
408,PRD000408,Luxury Helmet 408,5,32,19,24747.61,31112.98,76,10,16.53,White,12,2/16/2026,Active
409,PRD000409,Pro Printer 409,21,67,76,39860.96,46473.11,132,50,12.26,White,12,6/14/2026,Active
410,PRD000410,Wireless Monitor 410,15,84,157,35007.35,54403.24,297,30,19.5,Green,24,10/15/2021,Active
411,PRD000411,Essential Blender 411,7,68,151,15602.23,19347.82,56,50,13.71,Gray,6,8/27/2022,Active
412,PRD000412,Portable Shoes 412,4,80,258,4470.58,6145.12,274,50,4.71,White,6,1/24/2025,Active
413,PRD000413,Premium Monitor 413,23,53,222,10814.92,13866.4,425,30,4.77,Green,12,5/18/2021,Active
414,PRD000414,Pro Sofa 414,14,27,156,19355.01,26715.92,79,30,16.04,Black,24,1/16/2022,Active
415,PRD000415,Portable Bottle 415,11,67,67,10644.12,12357.39,82,20,6.89,Red,12,2/11/2025,Active
416,PRD000416,Wireless Phone 416,9,101,117,13989.47,19427.88,175,50,5.05,White,6,10/2/2023,Active
417,PRD000417,Advanced Tablet 417,20,18,119,23561.83,34137.01,419,10,9.3,Red,6,6/6/2024,Active
418,PRD000418,Wireless Phone 418,2,23,22,31316.64,39937.51,315,20,23.42,Green,12,3/28/2022,Active
419,PRD000419,Smart Book 419,1,93,245,27959.35,43433.31,219,50,19.45,White,36,7/19/2023,Active
420,PRD000420,Advanced Backpack 420,18,70,259,35299.4,49204.72,114,50,2.84,Silver,6,6/15/2022,Active
421,PRD000421,Pro Vacuum 421,21,88,102,22177.46,35377.72,320,50,22.92,Silver,6,12/23/2024,Active
422,PRD000422,Wireless Monitor 422,1,53,300,16216.24,24153.99,436,30,8.91,Silver,6,5/14/2022,Active
423,PRD000423,Mini Shoes 423,17,100,272,17444.59,25354.34,402,30,12.85,Gray,6,4/4/2022,Active
424,PRD000424,Portable Router 424,22,64,285,1525.88,2185.81,224,30,5.94,Silver,6,6/23/2022,Active
425,PRD000425,Premium Power Bank 425,7,36,41,24689.57,35540.76,455,30,22.86,Red,12,10/8/2021,Active
426,PRD000426,Ultra Keyboard 426,11,12,211,44687.48,62412.33,58,50,18.71,Black,6,9/15/2021,Active
427,PRD000427,Ultra Watch 427,17,29,269,28540.57,33571.38,296,50,6.01,Silver,24,1/6/2021,Active
428,PRD000428,Digital Printer 428,17,37,172,3275.67,4263.22,284,20,11.61,Black,36,10/26/2026,Active
429,PRD000429,Luxury Tablet 429,9,59,231,410.34,651.1,436,20,11.78,White,12,6/7/2024,Active
430,PRD000430,Pro Bag 430,3,42,259,29180.36,44958.49,44,50,9.62,Black,6,1/20/2025,Active
431,PRD000431,Ultra Watch 431,4,49,292,5180.98,7182.68,477,30,24.2,White,24,7/20/2022,Active
432,PRD000432,Eco T-Shirt 432,2,34,105,17094.32,23220.96,182,20,9.07,Silver,6,1/3/2023,Active
433,PRD000433,Elite Toy 433,22,77,133,7170.15,10229.92,147,30,2.53,Gray,12,12/1/2025,Active
434,PRD000434,Elite Chair 434,2,48,245,13577.78,17644.99,122,50,16.5,White,36,7/22/2022,Active
435,PRD000435,Pro Printer 435,8,92,261,12974.5,18050.68,485,20,11.12,Green,6,10/20/2026,Active
436,PRD000436,Premium Sofa 436,19,66,245,24866.47,35516.15,299,50,21.84,Black,36,7/13/2021,Active
437,PRD000437,Wireless Backpack 437,16,4,175,6814.08,8122.35,195,10,16.51,Silver,6,6/10/2023,Active
438,PRD000438,Digital Desk 438,17,39,111,32766.05,51228.87,77,50,22.43,Blue,36,8/15/2021,Active
439,PRD000439,Mini Fan 439,18,37,253,32879.78,42113.45,91,50,1.57,Silver,6,5/5/2023,Active
440,PRD000440,Ultra Mixer 440,7,99,145,3961.15,5478.05,421,10,3.43,Green,36,2/12/2021,Active
441,PRD000441,Elite Bag 441,23,68,30,4162.67,5997.22,245,30,4.13,Gray,36,10/18/2023,Active
442,PRD000442,Smart Mouse 442,11,7,177,19995.79,28091.12,35,10,5.15,Blue,6,11/2/2022,Active
443,PRD000443,Elite Headphones 443,2,59,9,36669.62,47044.25,144,20,15.7,White,6,11/7/2021,Active
444,PRD000444,Essential Desk 444,18,58,266,28124.16,35823.71,445,20,9.72,White,6,2/4/2021,Active
445,PRD000445,Max Phone 445,17,32,193,37078.37,54725.67,35,30,2,Green,24,7/27/2022,Active
446,PRD000446,Premium Helmet 446,8,72,145,15382.3,19287.29,258,30,6.03,Blue,6,3/27/2024,Active
447,PRD000447,Ultra Fan 447,7,93,177,7126.63,10403.59,312,50,18.66,Gray,12,5/11/2022,Active
448,PRD000448,Premium Backpack 448,15,72,254,3138.79,4460.96,23,10,2.64,Green,24,9/17/2025,Active
449,PRD000449,Pro Blender 449,24,21,191,5500.98,6499.47,322,10,0.48,Silver,24,7/16/2022,Active
450,PRD000450,Ultra Backpack 450,17,41,70,11547.65,17010.63,283,20,9.75,Blue,24,12/11/2025,Active
451,PRD000451,Compact Power Bank 451,15,48,296,27109.35,38748.11,282,30,20.97,Red,36,11/19/2021,Active
452,PRD000452,Classic Toy 452,16,63,81,22539.53,26459.84,352,50,20.76,Blue,6,1/24/2021,Active
453,PRD000453,Max Bag 453,10,32,285,25483.89,34136.66,452,20,1.59,Black,24,9/20/2023,Active
454,PRD000454,Compact Backpack 454,5,60,175,12216.34,16469.31,43,30,2.3,Black,6,3/10/2025,Active
455,PRD000455,Digital Chair 455,11,66,263,15758.22,18369.67,115,20,17.59,Blue,6,1/22/2025,Active
456,PRD000456,Digital Vacuum 456,20,14,294,43927.3,70178.33,336,50,0.38,Red,6,10/2/2026,Active
457,PRD000457,Eco Bottle 457,18,16,297,21827.85,32169.72,280,20,14.91,Red,24,2/17/2022,Active
458,PRD000458,Essential Mouse 458,1,73,15,36739.28,45449.28,170,50,0.99,White,6,7/18/2024,Active
459,PRD000459,Digital Phone 459,19,84,56,25006.39,34205.23,110,20,21.89,Gray,12,12/19/2022,Active
460,PRD000460,Digital Toy 460,20,88,297,905.97,1315.57,217,10,2.45,Gray,24,3/1/2024,Active
461,PRD000461,Luxury Keyboard 461,22,3,58,43946.44,53365.3,168,20,17.92,White,12,10/19/2023,Active
462,PRD000462,Luxury Sofa 462,6,82,259,39624.8,47187.27,242,30,10.34,Blue,6,5/9/2025,Active
463,PRD000463,Ultra Chair 463,23,75,270,29584.21,47220.92,223,30,24.28,Blue,36,8/6/2022,Active
464,PRD000464,Compact Mixer 464,24,62,150,48377.47,61645.35,408,30,13.68,White,36,5/23/2025,Active
465,PRD000465,Elite Tablet 465,24,43,58,29400.62,42737.58,378,10,1.03,Gray,24,10/24/2026,Active
466,PRD000466,Portable Mixer 466,22,43,247,12300.36,14261.73,413,20,10.12,Silver,36,5/17/2024,Active
